user_id,trip_frequency,average_booking_value,destination_diversity,session_duration,search_behavior_frequentsearcher,search_behavior_occasionalsearcher,search_behavior_raresearcher
35176,5.0,421.2333469191759,3.0,59.162331499905335,False,False,True
35177,2.0,178.85096062721658,5.0,4.658236546675168,False,False,True
35178,7.0,523.517088053747,5.0,53.743712797386735,False,True,False
35179,5.0,534.1434171566631,5.0,9.098773544483478,False,True,False
35180,7.0,635.3349380424208,9.0,90.52627340385031,False,True,False
35181,6.0,612.2597608113626,7.0,4.505283431835984,False,True,False
35182,9.0,132.92119162445505,9.0,2.035379386606366,False,True,False
35183,3.0,571.5463901764177,6.0,,False,True,False
35184,7.0,614.5032768689615,6.0,37.333498651652285,False,False,True
35185,3.0,652.1675155089416,4.0,19.188021190402853,False,False,True
35186,8.0,189.2666272308715,,131.5518656670107,True,False,False
35187,6.0,447.3670015505634,2.0,4.3513521927216,True,False,False
35188,5.0,406.3774063110951,3.0,118.15240908012025,False,False,True
35189,5.0,306.52181639592555,8.0,6.630217007470776,False,True,False
35190,5.0,663.7920386779219,3.0,6.881903370776192,True,False,False
35191,5.0,598.8471711540777,2.0,3.5178867343259284,False,True,False
35192,3.0,726.4835086202215,7.0,19.443910744086395,False,False,True
35193,5.0,482.8390069816381,6.0,16.597173058794922,False,False,True
35194,8.0,298.9967807371804,4.0,15.730019713745635,False,False,True
35195,6.0,624.3271973261535,5.0,6.903449315968649,False,False,True
35196,,896.4481021290499,6.0,,False,True,False
35197,6.0,391.5179313103002,6.0,26.688340911046872,False,False,True
35198,9.0,663.8710606647602,5.0,25.734546041303012,False,False,True
35199,6.0,309.0927438475305,6.0,10.276505704514932,False,False,True
35200,,149.7138163193971,7.0,51.29754373183561,True,False,False
35201,5.0,515.5468462748042,6.0,27.197654403942416,True,False,False
35202,0.0,524.0891241609543,8.0,51.27807342346558,False,False,True
35203,4.0,633.1583968398475,8.0,2.65706332448524,True,False,False
35204,,427.4656721007551,5.0,5.907285097074512,False,False,True
35205,9.0,485.2387193993876,9.0,44.56259351501945,False,False,True
35206,4.0,395.9071569370144,2.0,10.233529890122886,False,False,True
35207,4.0,839.2247292700974,6.0,9.493329263794202,False,True,False
35208,3.0,449.85464856644876,5.0,21.77944158180119,False,False,True
35209,7.0,362.7347605978314,3.0,63.39697158350013,True,False,False
35210,4.0,465.2101089503147,9.0,,True,False,False
35211,4.0,251.22404863169558,8.0,54.42780874188192,False,True,False
35212,7.0,375.22002525198735,5.0,9.134260132314255,False,True,False
35213,8.0,258.8048634043722,6.0,,False,False,True
35214,,269.0451004923554,1.0,18.193203006989968,False,True,False
35215,6.0,542.111615107114,8.0,13.871360388179745,False,True,False
35216,4.0,548.5932649951154,6.0,27.165418967776965,True,False,False
35217,5.0,618.045885078343,6.0,28.685236214834138,False,True,False
35218,6.0,744.6414116194688,7.0,0.07432910276651984,False,False,True
35219,5.0,544.5500086298194,6.0,11.495604409998416,False,True,False
35220,7.0,250.38256901851668,7.0,2.3677062497307597,False,True,False
35221,4.0,401.90691522754076,5.0,121.87967446611157,False,True,False
35222,5.0,566.7305119819879,4.0,24.535122382392643,True,False,False
35223,6.0,520.0683468055347,5.0,170.24075892402615,False,False,True
35224,6.0,558.3799576409381,4.0,19.061191679723997,True,False,False
35225,7.0,778.591826418831,2.0,40.52619175716698,True,False,False
35226,6.0,348.8917222044548,1.0,9.002644018710672,False,False,True
35227,5.0,,5.0,184.5831917898516,False,True,False
35228,6.0,434.0669944325567,7.0,0.2926517128654927,True,False,False
35229,5.0,,9.0,27.198154204833298,True,False,False
35230,,384.30822689432574,,62.30818083019535,False,True,False
35231,7.0,456.702007960394,1.0,55.5258236562484,False,False,True
35232,6.0,336.7109849108669,4.0,24.765377873499425,False,True,False
35233,6.0,666.6642425719231,5.0,69.57103272524108,True,False,False
35234,3.0,549.7045522635043,9.0,129.2523812083823,False,True,False
35235,2.0,586.4720930405373,9.0,19.67362931406356,False,True,False
35236,3.0,417.32594608430713,4.0,,True,False,False
35237,2.0,319.69046948127186,1.0,12.103456629509145,False,False,True
35238,1.0,526.0782019174758,8.0,48.06005031108856,False,True,False
35239,7.0,333.27793895525235,9.0,38.557342928019864,False,True,False
35240,6.0,,7.0,11.104027525457493,False,False,True
35241,3.0,436.2648281758829,4.0,3.092109405959451,False,True,False
35242,7.0,336.3759028931957,1.0,18.011228641558667,True,False,False
35243,7.0,602.3581112232812,2.0,15.153264371331414,True,False,False
35244,4.0,513.5046052653082,5.0,55.0204383756815,False,True,False
35245,5.0,447.9166374628482,7.0,0.21991801079706969,True,False,False
35246,9.0,526.0635650710292,7.0,93.25365687634225,True,False,False
35247,6.0,558.8362180536992,9.0,15.745293381873127,False,False,True
35248,5.0,793.0224203397252,9.0,24.670054385323436,False,False,True
35249,4.0,401.659301826023,6.0,2.8009745708239007,False,False,True
35250,1.0,325.71330892835834,4.0,10.781532602474604,True,False,False
35251,3.0,4995.096961480298,5.0,7.3326492593260655,True,False,False
35252,9.0,439.0471622591689,5.0,43.612865846810955,False,True,False
35253,2.0,328.59396504147884,5.0,27.40906676388404,False,False,True
35254,3.0,433.7474902058393,7.0,7.113944060545647,True,False,False
35255,3.0,,7.0,13.783267795985017,False,False,True
35256,5.0,414.4510973766445,9.0,139.43066575501854,False,True,False
35257,7.0,627.1832621075451,4.0,14.532653519735216,True,False,False
35258,9.0,358.3166787350865,8.0,6.949989566329111,False,False,True
35259,6.0,507.9701714440538,6.0,15.301756705113286,False,False,True
35260,5.0,679.4324862555236,2.0,21.786710889000943,True,False,False
35261,,429.44235523477516,5.0,14.139296262316183,True,False,False
35262,4.0,557.7758768101475,,56.717359535590724,True,False,False
35263,1.0,508.08689478464504,8.0,6.194835449822026,False,True,False
35264,5.0,726.120459636434,8.0,30.55198359967686,False,True,False
35265,6.0,426.2451135512207,2.0,35.12381374918071,False,True,False
35266,7.0,607.0575814676822,6.0,23.82316999384982,True,False,False
35267,3.0,512.2557803504261,7.0,7.89447232143288,True,False,False
35268,7.0,507.49632344340915,4.0,2.5884114124832793,False,True,False
35269,4.0,701.4392209082434,8.0,19.029722140892783,True,False,False
35270,4.0,483.6986702755229,3.0,2.179617211825453,True,False,False
35271,4.0,650.9674570182585,9.0,26.024710352306318,True,False,False
35272,4.0,503.53697677414704,9.0,65.41432789010831,False,False,True
35273,5.0,477.15180674381946,8.0,33.479476686853396,True,False,False
35274,5.0,775.5949831384014,7.0,265.98558827785837,True,False,False
35275,6.0,362.0689961775149,1.0,16.047381934027467,False,True,False
35276,2.0,450.80211859185135,5.0,71.04679544219204,False,True,False
35277,6.0,559.0067599878262,3.0,79.6296778630533,True,False,False
35278,5.0,585.0729643126277,,41.54926117373701,True,False,False
35279,4.0,362.04263963008066,6.0,,False,False,True
35280,,390.5589966288678,,35.52981179080764,True,False,False
35281,4.0,434.2338130302412,7.0,40.32219950788131,True,False,False
35282,5.0,537.5455132550511,5.0,5.741711222191963,False,False,True
35283,9.0,553.9013369169317,2.0,44.0557958658522,False,False,True
35284,6.0,599.4111989471663,3.0,18.47457820023783,True,False,False
35285,6.0,686.9696271414489,8.0,56.05107860652719,True,False,False
35286,5.0,253.68941021523085,8.0,62.22350149101637,True,False,False
35287,5.0,,2.0,6.859622978718975,True,False,False
35288,5.0,404.57795185364483,1.0,12.056957210731076,False,False,True
35289,7.0,350.34775421372933,8.0,14.297659524580345,True,False,False
35290,3.0,723.2476185109978,2.0,95.43904343231742,True,False,False
35291,5.0,345.84300387255473,8.0,20.218034438093312,False,False,True
35292,7.0,336.1922840559363,4.0,9.958150998807827,True,False,False
35293,7.0,432.7454009494616,4.0,98.59046114260518,False,True,False
35294,7.0,474.10365842279003,4.0,35.66382536168338,True,False,False
35295,2.0,484.3221809845136,8.0,15.123546272912002,True,False,False
35296,5.0,532.2342956695225,8.0,3.493325734762174,True,False,False
35297,3.0,537.3114985607982,2.0,,False,False,True
35298,,430.8437534050324,3.0,14.702602497693999,False,True,False
35299,6.0,412.10900372504875,2.0,49.07501131166864,False,False,True
35300,7.0,278.86896139642846,1.0,15.446475995744638,False,False,True
35301,2.0,617.8422195239693,3.0,38.95258238167622,True,False,False
35302,2.0,577.0651496581318,6.0,7.436448730509993,True,False,False
35303,7.0,406.1046164126195,8.0,11.80198460645543,False,True,False
35304,7.0,392.58898619348435,7.0,45.94257456339544,False,False,True
35305,3.0,469.7055325929432,8.0,0.14179586860147875,False,True,False
35306,4.0,653.2743732751475,6.0,60.83217001055011,True,False,False
35307,7.0,402.78590089542956,5.0,21.839498936068924,False,True,False
35308,5.0,199.55166304914133,7.0,146.0147723471436,True,False,False
35309,7.0,663.6185664666795,4.0,0.07647450379337896,False,True,False
35310,4.0,361.5013669002425,6.0,70.25907454087599,False,True,False
35311,4.0,418.4593859370541,8.0,33.98341101046036,False,False,True
35312,7.0,563.0482083673999,7.0,148.3266804277761,True,False,False
35313,2.0,585.5321393806702,2.0,,False,False,True
35314,3.0,221.748487287545,6.0,13.72815128776658,False,False,True
35315,2.0,240.76414876709123,9.0,23.556133846834154,True,False,False
35316,5.0,483.2379340393666,4.0,45.09391068719084,False,True,False
35317,6.0,390.5341166258661,2.0,10.379241784092068,False,False,True
35318,3.0,484.8736043550934,4.0,24.70285306453594,True,False,False
35319,6.0,342.52270565137263,1.0,100.75607848273623,False,True,False
35320,3.0,610.5801026848179,5.0,25.819085057539326,False,False,True
35321,3.0,442.3973176888005,5.0,5.25997963044173,True,False,False
35322,2.0,348.86794451547405,5.0,117.40401489999832,True,False,False
35323,1.0,665.5185037392347,7.0,1.4929206454772623,False,False,True
35324,1.0,297.5907118428097,8.0,39.66899553297955,True,False,False
35325,8.0,494.1428241880841,6.0,2.1594595286189584,False,True,False
35326,5.0,496.09309622374644,9.0,53.426076557961075,False,True,False
35327,3.0,683.1817618125399,1.0,10.570192059636806,True,False,False
35328,6.0,558.6940593227057,6.0,65.33045935097671,False,True,False
35329,3.0,173.0326365310694,5.0,42.773325631396695,False,False,True
35330,3.0,554.1942732271926,4.0,79.97021367654264,False,False,True
35331,6.0,562.4272624475531,7.0,104.62423899901648,False,True,False
35332,5.0,355.88483986395715,8.0,1.4526535212837874,True,False,False
35333,3.0,213.7537102996451,,54.16230855545222,False,False,True
35334,1.0,748.6782483476261,8.0,37.31553629010289,True,False,False
35335,2.0,143.52540882594468,4.0,55.52741770699713,False,True,False
35336,5.0,372.5131181031262,8.0,30.566265191438607,True,False,False
35337,6.0,695.8503951720693,1.0,22.83648392239212,False,True,False
35338,2.0,763.1917341131059,6.0,36.34992011664364,True,False,False
35339,4.0,460.2033707884716,3.0,67.28501445145004,False,False,True
35340,5.0,184.5055577545457,2.0,15.547224116221503,False,False,True
35341,7.0,415.2171029751012,2.0,39.51398694139823,False,True,False
35342,6.0,507.2577750203687,5.0,122.04730449962514,False,False,True
35343,3.0,591.074792481299,,,True,False,False
35344,9.0,,4.0,35.27497230768274,False,False,True
35345,3.0,395.61000456023004,9.0,45.90566565938494,False,True,False
35346,6.0,361.9387999378906,5.0,0.46997819777678174,False,True,False
35347,3.0,540.3804658609264,4.0,,False,True,False
35348,6.0,523.9347095481296,5.0,,False,True,False
35349,9.0,783.1632505931863,6.0,8.462186649677363,True,False,False
35350,5.0,,6.0,,True,False,False
35351,4.0,531.6394754667682,5.0,47.389720881456455,False,False,True
35352,5.0,545.8397401230992,3.0,95.79038134697166,False,True,False
35353,0.0,485.79367201222954,8.0,127.35646013557462,False,False,True
35354,5.0,364.38529900833885,5.0,73.9446944781207,False,False,True
35355,6.0,592.8700370966699,5.0,55.19347867982551,False,False,True
35356,6.0,472.4673761598667,2.0,0.9064097991765366,False,True,False
35357,8.0,451.02132952116574,9.0,37.330198797682044,False,False,True
35358,7.0,960.2275628344598,7.0,96.10927617366146,False,True,False
35359,7.0,559.0417133358667,2.0,62.6256096229175,True,False,False
35360,1.0,639.0049861530815,3.0,0.05625448620900854,False,False,True
35361,4.0,547.1047954311351,2.0,38.273375070190106,False,False,True
35362,10.0,602.9879520451863,5.0,34.42549005013931,False,False,True
35363,5.0,546.9258703907236,9.0,19.207888344865886,False,False,True
35364,4.0,568.8052043679282,7.0,3.9667584007648173,False,True,False
35365,6.0,753.3979132271287,7.0,83.77450352345934,False,True,False
35366,10.0,620.7057651887097,6.0,44.21294454630837,False,True,False
35367,4.0,306.88459141190106,2.0,61.32258485958491,True,False,False
35368,5.0,803.7577864980985,4.0,15.968870096020886,False,False,True
35369,3.0,456.68578679910405,6.0,9.02060861951227,True,False,False
35370,1.0,210.0089166689923,3.0,36.11010790996075,False,False,True
35371,4.0,446.0675104187428,9.0,2.1051920265190325,False,True,False
35372,3.0,631.4916345913667,3.0,39.038665174090696,False,False,True
35373,8.0,439.71312561956324,7.0,10.653987674920803,False,False,True
35374,,493.28606336606333,1.0,32.7513267241542,True,False,False
35375,6.0,540.8131254391583,1.0,24.725010023168615,False,True,False
35376,1.0,503.8557658798706,1.0,,False,True,False
35377,,,5.0,30.115912950290774,False,True,False
35378,3.0,736.2202673345615,1.0,1.1828220954810376,False,True,False
35379,5.0,336.6661530786417,,2.6354082510778407,False,False,True
35380,2.0,749.9086885066104,6.0,12.136956784090437,False,True,False
35381,3.0,644.4089712780728,8.0,13.146247546462417,False,False,True
35382,3.0,256.21958388430187,4.0,49.25736420157178,False,False,True
35383,3.0,435.68315328674,6.0,28.647828134727924,True,False,False
35384,2.0,563.6412065352288,5.0,3.121134268141013,False,True,False
35385,5.0,,8.0,41.46121133702586,False,False,True
35386,6.0,521.217098786294,4.0,10.768738043664191,False,False,True
35387,1.0,313.3768285264296,5.0,147.28304065262037,False,True,False
35388,4.0,307.04025284365446,2.0,46.4170400045603,False,True,False
35389,3.0,400.1059550579813,8.0,19.690409401163066,True,False,False
35390,,336.14577576059907,6.0,2.3716417778979855,True,False,False
35391,7.0,182.0450522507242,2.0,13.280872017126086,True,False,False
35392,4.0,576.2432591555134,9.0,55.164859832648986,True,False,False
35393,5.0,307.2109063276207,3.0,25.727896962288348,False,True,False
35394,6.0,233.1554569347453,5.0,0.26281066468021813,True,False,False
35395,5.0,551.5577553540222,6.0,36.863764923902934,True,False,False
35396,3.0,700.9542412310515,1.0,,False,False,True
35397,3.0,503.1033737183927,5.0,13.227495587157179,False,True,False
35398,6.0,475.94674231402945,2.0,31.07188900627206,False,False,True
35399,1.0,349.67311712828865,7.0,4.526145629628239,True,False,False
35400,4.0,506.7418209704417,3.0,0.601205886197926,False,True,False
35401,8.0,555.5930429028642,3.0,0.8732466098888237,False,True,False
35402,4.0,805.8688436011868,5.0,0.15815851782910553,True,False,False
35403,13.0,571.099270257322,2.0,29.13220123698209,False,False,True
35404,2.0,539.1655826820854,5.0,136.56802475120872,True,False,False
35405,4.0,574.384433455192,6.0,25.1763100662684,False,False,True
35406,5.0,581.744984230256,7.0,37.255104529879404,False,True,False
35407,3.0,464.8787378334092,3.0,45.14626500318843,False,True,False
35408,6.0,626.9177440168132,5.0,34.03557905894535,True,False,False
35409,6.0,626.0978109137529,1.0,,False,False,True
35410,8.0,,2.0,28.494077869495086,False,True,False
35411,3.0,765.287419073459,4.0,11.548084049241817,False,True,False
35412,9.0,,,22.242567147711302,False,True,False
35413,10.0,539.4305810433108,1.0,,False,True,False
35414,4.0,420.3382363758458,4.0,10.222678249977065,True,False,False
35415,5.0,544.1354991601671,1.0,62.70160620975943,False,False,True
35416,4.0,340.17048774286116,,,True,False,False
35417,5.0,723.3607806278251,6.0,88.9018033061413,False,True,False
35418,5.0,475.7982852007549,7.0,5.714872439308034,True,False,False
35419,5.0,481.32431746888966,1.0,18.047679337303254,True,False,False
35420,2.0,385.67114143966614,1.0,22.27259276008543,False,False,True
35421,5.0,664.6124099002261,1.0,69.09242073532313,False,False,True
35422,4.0,338.3470420680614,7.0,21.919835997646018,False,True,False
35423,5.0,594.3752669065733,9.0,14.43137819295413,False,True,False
35424,7.0,,,17.678573271291956,True,False,False
35425,7.0,614.4111053719306,2.0,0.5488025895164551,True,False,False
35426,,686.0088663067853,9.0,42.52095109111739,False,True,False
35427,8.0,486.34096516172957,3.0,35.96451966092359,True,False,False
35428,5.0,257.339168526223,1.0,0.8223815377377925,False,True,False
35429,7.0,610.3961160865073,1.0,20.36530444524807,False,False,True
35430,6.0,413.3415984636515,6.0,26.110340773314316,False,False,True
35431,4.0,555.704854657631,8.0,9.50551529778959,False,False,True
35432,3.0,685.4376522053149,3.0,16.346106602252114,False,False,True
35433,9.0,702.4626263507696,5.0,3.6081081707530136,False,True,False
35434,8.0,567.7349477271396,9.0,12.850189800771089,False,True,False
35435,2.0,,1.0,20.518519199017835,False,False,True
35436,1.0,338.21084901565223,6.0,52.81146796974673,False,False,True
35437,2.0,619.9319347732334,1.0,,False,False,True
35438,5.0,484.78463891388014,9.0,27.809134537750666,False,True,False
35439,7.0,666.0634835952537,5.0,20.49876606976395,False,True,False
35440,7.0,297.084345557975,6.0,,False,True,False
35441,,409.7380018981925,4.0,50.015874170557076,True,False,False
35442,9.0,288.95912201460794,5.0,8.648631194862544,True,False,False
35443,4.0,541.4563951875072,7.0,45.8250298909626,False,True,False
35444,7.0,376.11990564124443,,21.416973619127297,True,False,False
35445,5.0,515.7408129741809,4.0,0.05689985196035856,False,True,False
35446,5.0,560.7013568723609,4.0,9.522602189902356,False,False,True
35447,3.0,518.2791495544999,8.0,11.848856232852299,True,False,False
35448,6.0,692.634488475917,,45.243997658137204,False,False,True
35449,6.0,,6.0,34.07695740426284,False,False,True
35450,2.0,618.2071397071732,1.0,6.314642367994308,True,False,False
35451,3.0,481.85655384793847,9.0,39.98569790263637,False,True,False
35452,6.0,385.23237439484336,,54.03814248870782,False,True,False
35453,5.0,369.7908092082404,7.0,21.831768900973582,False,True,False
35454,,629.7653553511324,5.0,99.56988215230771,False,False,True
35455,5.0,319.9590125162223,1.0,45.30064808474219,False,True,False
35456,6.0,591.5629641439677,8.0,17.490003579848995,False,False,True
35457,,491.8066532515331,3.0,,False,True,False
35458,5.0,631.5612758091319,7.0,33.635929221149915,False,True,False
35459,5.0,,,18.125103702985676,False,False,True
35460,3.0,428.65049027249194,9.0,66.99230292003881,False,True,False
35461,4.0,574.837804372359,1.0,1.4013708038420507,False,True,False
35462,5.0,563.504767895798,5.0,10.734079356928419,False,True,False
35463,6.0,482.02136966283166,5.0,4.868785394506192,True,False,False
35464,5.0,568.4490979996857,7.0,12.839265924641898,False,False,True
35465,7.0,373.62562891837024,2.0,31.341235854742102,False,False,True
35466,6.0,474.4099111761747,6.0,15.64980544849523,False,False,True
35467,8.0,618.5777089906809,8.0,16.138841301201676,False,True,False
35468,4.0,,8.0,10.598077690662997,True,False,False
35469,4.0,,7.0,42.33016593007409,False,False,True
35470,,366.79975318073673,9.0,23.81618696296804,False,True,False
35471,5.0,74.98474244782676,6.0,16.040018053391762,False,False,True
35472,12.0,452.61217770516276,6.0,1.1244094705136256,False,True,False
35473,5.0,411.69084175440696,8.0,,False,True,False
35474,7.0,468.64191485166896,7.0,3.1327859912344946,False,False,True
35475,3.0,586.9570806353886,1.0,2.1903976786883885,False,False,True
35476,6.0,364.51515534432593,2.0,34.04592861094281,True,False,False
35477,5.0,684.2401253004264,4.0,20.68202892622965,True,False,False
35478,1.0,523.6486120904194,6.0,6.597212535383952,False,False,True
35479,8.0,788.1440042091106,5.0,109.7798386337418,False,False,True
35480,1.0,696.8239555153181,6.0,84.23060036763803,True,False,False
35481,5.0,379.7298098942643,6.0,10.619750734059158,True,False,False
35482,5.0,722.8866031071443,2.0,36.37816987873853,False,False,True
35483,6.0,,3.0,15.181036869276072,False,True,False
35484,4.0,698.9279297941595,,10.94177739470914,False,True,False
35485,4.0,815.3627654502089,7.0,10.846724399373787,False,True,False
35486,2.0,318.490286205458,8.0,40.91469837278381,False,False,True
35487,5.0,497.51990739133515,,43.0016424761111,True,False,False
35488,6.0,292.4875344424399,3.0,,False,True,False
35489,6.0,360.6264067805353,4.0,36.4609451096278,False,True,False
35490,2.0,328.9962041226345,7.0,12.446359516750329,True,False,False
35491,1.0,302.5911258310224,8.0,38.44776441410152,False,True,False
35492,10.0,629.25190594416,9.0,1.4304570066088798,False,True,False
35493,6.0,272.2475592306098,5.0,5.728883055608971,True,False,False
35494,4.0,335.4884761929753,1.0,90.90738736384793,False,True,False
35495,3.0,470.63299210790086,4.0,70.00299019343146,False,False,True
35496,5.0,645.3877700754023,9.0,9.294436286441746,False,False,True
35497,12.0,386.59960410937026,6.0,12.520830704630775,False,False,True
35498,4.0,612.7906425504901,8.0,19.789684756848636,True,False,False
35499,8.0,302.6294001472942,9.0,17.660054872744134,False,False,True
35500,2.0,598.2436299091731,7.0,41.51734093435787,True,False,False
35501,3.0,433.01360311257395,6.0,22.645108990997585,True,False,False
35502,7.0,,2.0,27.209118484822387,False,False,True
35503,7.0,631.7227659486025,9.0,45.74635502341381,False,False,True
35504,7.0,274.90773262969014,1.0,38.93123790141255,False,True,False
35505,3.0,275.405129331324,9.0,17.25618085830284,True,False,False
35506,5.0,492.5711720715283,3.0,15.098894014242852,True,False,False
35507,8.0,360.5143005915534,3.0,,False,False,True
35508,4.0,328.7132644287322,5.0,3.660394630898792,False,False,True
35509,7.0,405.7860583938768,4.0,156.81107895506057,False,False,True
35510,5.0,553.3054150579829,5.0,7.436093744887157,False,True,False
35511,7.0,496.20801683070687,,26.448169103568496,False,True,False
35512,5.0,491.22160148910433,9.0,,False,False,True
35513,7.0,350.02978499604865,3.0,14.910162891341002,False,False,True
35514,7.0,466.6999780580002,1.0,28.88879840139248,False,False,True
35515,3.0,457.95902471389127,6.0,44.77851904873432,True,False,False
35516,5.0,519.7035001312125,7.0,,True,False,False
35517,3.0,487.79500284509544,,33.74732895719685,False,False,True
35518,2.0,305.1296914795541,4.0,8.11462329859664,False,True,False
35519,3.0,519.2352974512281,8.0,29.231721969200386,False,False,True
35520,6.0,647.2944661123948,3.0,,False,False,True
35521,3.0,667.3803228262025,6.0,27.781203930148063,True,False,False
35522,,502.65558742507176,2.0,22.00457635323481,False,True,False
35523,8.0,554.3583639170309,7.0,11.11683869082342,False,False,True
35524,7.0,526.9224467666885,8.0,0.9928761155400634,False,True,False
35525,6.0,477.70592567419493,9.0,9.662325935408633,False,False,True
35526,8.0,619.9896747455483,7.0,3.2186355969229687,True,False,False
35527,5.0,61.963915311701385,9.0,45.98809753921902,True,False,False
35528,6.0,287.4241281336348,6.0,21.221049736815395,True,False,False
35529,3.0,393.3856890313475,4.0,62.86333894077311,False,False,True
35530,4.0,172.07212735270735,4.0,84.09750645687436,False,False,True
35531,10.0,535.0158580649024,4.0,38.87891342439651,False,True,False
35532,,495.28742680055905,9.0,2.3285333292488324,True,False,False
35533,5.0,564.1678677265783,8.0,3.741338383059578,False,False,True
35534,3.0,466.40935889133243,2.0,55.8449050993716,False,True,False
35535,8.0,438.79521944609434,2.0,54.60019567846392,False,True,False
35536,4.0,524.9248523378772,4.0,10.231529373756258,False,False,True
35537,6.0,519.8892064552788,,25.336687234974452,True,False,False
35538,2.0,609.9160686004267,9.0,10.287130800056502,True,False,False
35539,7.0,606.8025309998881,9.0,5.104003400740286,False,True,False
35540,11.0,497.18126534443263,4.0,6.798770360413088,False,True,False
35541,5.0,618.373076509895,9.0,49.847598627232536,True,False,False
35542,6.0,295.10691993186856,7.0,59.927521586736624,False,False,True
35543,7.0,500.93002590997304,,22.912017637730795,True,False,False
35544,3.0,535.407364421045,1.0,24.26175310162686,False,True,False
35545,2.0,539.8489033420841,5.0,6.048366418667304,True,False,False
35546,2.0,389.3938861317729,8.0,0.6777898108218726,False,True,False
35547,3.0,306.27580321816026,6.0,3.8082996099835857,True,False,False
35548,2.0,492.1361753117932,3.0,1.4271035589228358,True,False,False
35549,4.0,625.7401723333431,6.0,5.709034240581364,False,True,False
35550,4.0,408.70715595910326,8.0,29.15485220933608,False,False,True
35551,3.0,498.81482411959416,4.0,15.738457037762528,True,False,False
35552,6.0,404.20999596454016,1.0,24.354798547922655,False,True,False
35553,7.0,416.8171815141299,2.0,48.38871378329503,True,False,False
35554,2.0,354.3123869038188,8.0,25.874147993525725,True,False,False
35555,6.0,438.3683526481341,9.0,43.712694167911785,False,True,False
35556,5.0,207.86820161093334,3.0,36.47591448769534,False,False,True
35557,11.0,542.7081226430739,4.0,0.392042909875885,False,False,True
35558,5.0,410.17704801877085,6.0,7.799796307219806,False,True,False
35559,7.0,770.082882468113,3.0,46.06410320953564,False,True,False
35560,6.0,434.1799405321444,2.0,29.378221067298252,False,True,False
35561,3.0,500.8358664745933,6.0,1.5726984703792095,False,True,False
35562,6.0,437.4834172318191,4.0,5.231816737475478,False,True,False
35563,5.0,459.9344127610626,2.0,9.13998622625611,False,False,True
35564,7.0,398.8171625882678,6.0,3.2739563820822912,True,False,False
35565,7.0,541.3300440729229,4.0,3.964802120357995,True,False,False
35566,7.0,407.7076507924037,9.0,4.213858848156783,True,False,False
35567,4.0,510.96043103693734,5.0,29.12625379186862,True,False,False
35568,7.0,439.95579921264243,1.0,34.094997385059614,True,False,False
35569,10.0,539.8327980758093,8.0,0.25956685867203566,True,False,False
35570,8.0,480.9088426003937,9.0,20.07893378345042,False,False,True
35571,5.0,496.00804900581295,7.0,2.766107112546284,True,False,False
35572,3.0,511.92316751272784,4.0,24.49452079796352,True,False,False
35573,3.0,,1.0,,False,True,False
35574,9.0,424.61100987341956,3.0,129.73313344587652,False,True,False
35575,8.0,539.0658070802185,7.0,152.70437111417195,False,False,True
35576,6.0,507.17895071578346,3.0,3.8188704431421088,False,True,False
35577,4.0,448.41339466638766,7.0,30.505229602476902,True,False,False
35578,5.0,,3.0,16.28882261679733,True,False,False
35579,7.0,640.0989439189461,6.0,45.52548085791828,True,False,False
35580,1.0,142.51790956656544,3.0,0.4267926854673675,False,False,True
35581,4.0,644.4267162850508,9.0,42.26238344889087,False,True,False
35582,6.0,479.52121533153104,3.0,2.782477952219464,False,True,False
35583,6.0,306.81177741849,1.0,17.659315710105634,False,True,False
35584,4.0,398.5132995131796,5.0,81.5254944528469,False,False,True
35585,8.0,225.4457071283711,,40.50388632922514,False,True,False
35586,7.0,410.6943463891354,1.0,46.260728499572494,True,False,False
35587,3.0,563.4615197005548,,35.32064063972808,True,False,False
35588,4.0,634.5062890284852,2.0,32.428722643430774,False,True,False
35589,3.0,661.6954924661609,5.0,41.8430432981731,False,True,False
35590,3.0,471.44593126024876,9.0,54.775993631033536,False,False,True
35591,5.0,491.24436744480516,9.0,23.242515938952604,True,False,False
35592,,521.5762358753403,2.0,81.97140628222097,True,False,False
35593,5.0,349.07067158984626,5.0,7.336855256664966,False,True,False
35594,6.0,389.42395735767656,9.0,61.540177293678525,True,False,False
35595,11.0,671.8131405315554,4.0,4.432362825933227,False,False,True
35596,6.0,475.38380185060004,4.0,45.163732525958245,False,False,True
35597,9.0,480.7157451628993,6.0,25.668591408303342,False,True,False
35598,4.0,515.1126922420079,7.0,2.6149712632017197,False,False,True
35599,10.0,277.23276374037965,4.0,16.642521048354084,True,False,False
35600,5.0,553.9899430301627,9.0,31.265555992608785,True,False,False
35601,6.0,495.15898759958753,2.0,12.218155586570395,True,False,False
35602,3.0,445.4259915167247,9.0,1.6192802156976052,True,False,False
35603,5.0,,4.0,45.775788424670154,False,True,False
35604,7.0,469.4663581796573,2.0,27.941960004632612,True,False,False
35605,2.0,413.9008225498587,4.0,121.73348108884457,True,False,False
35606,3.0,328.570856182512,2.0,120.44235295303052,False,False,True
35607,,440.5251495509075,2.0,1.7660756280162389,False,True,False
35608,5.0,616.2072994658109,3.0,67.35623930273415,False,False,True
35609,4.0,620.6093094667959,,20.681992463292573,True,False,False
35610,8.0,501.4453377976163,1.0,,False,False,True
35611,5.0,324.4420958132664,8.0,24.720320434212056,False,False,True
