trip_frequency,average_booking_value,destination_diversity,session_duration,search_behavior,loyalty_score,discount_usage_rate,booking_lead_time,cancellation_rate,weekend_travel_ratio,app_engagement_score
7.0,383.0360929522481,7.0,6.031890664044248,0,43.67130387606901,0.7359952779381506,24.0,0.2661160320871544,0.5824136763354418,69.08725911355363
4.0,344.2204310725753,3.0,15.507602362118062,1,64.49380147511758,0.9865782244518784,28.0,0.1973628454125214,0.3510439260738839,3.775398358902915
6.0,576.1938963513334,1.0,85.31593023088271,0,28.45503342412933,0.2573859142918446,14.482361076707123,0.1053238529513384,0.6195831020643289,14.946286563853572
3.0,641.9925074719107,4.993817603831228,7.5960019589725105,2,86.67643933357712,0.2796174549011314,4.0,0.0196966736729801,0.6516874866858575,29.90708666771802
8.0,470.7592493355196,8.0,0.9787618956800764,2,43.25069804212636,0.2930048096586254,20.0,0.2259495367300119,0.2428762876802447,51.39414207454597
5.0,554.6712146788402,1.0,6.056913209688043,0,49.90110980501684,0.2483911769023267,4.0,0.1084539392790584,0.93854328388578,22.32084847371204
10.0,478.124147847211,4.0,23.66956396189239,0,75.11525271672667,0.5299676788903921,18.0,0.048287976248769,0.3253943361280842,20.319921155605712
7.0,558.9837035531533,4.0,0.6839409684143777,0,26.640577417350475,0.0188305999409863,9.0,0.3136281101790071,0.618778308066799,34.884249236921875
4.0,367.5382527851748,1.0,4.463225603965352,2,6.724878179011706,0.2238043079102908,14.0,0.355363026499741,0.4578056005923716,89.08982053018335
7.0,404.0248370997992,5.0,3.067291696780562,2,97.7212319076416,0.9645704541936894,14.0,0.3460014678320346,0.9314918935203746,76.5938298097219
4.994912805696007,500.400180722896,9.0,25.98808152889282,1,59.52314365983348,0.0803337902266464,16.0,0.3358543101218119,0.8325125342036291,57.303794577719415
6.0,485.54621368680864,3.0,26.52396636839359,1,70.55377006448697,0.3274942543424936,15.0,0.2020876346453639,0.4930857633403863,6.423955358353595
5.0,236.01136539222188,9.0,26.55069012448932,0,84.35967246574224,0.4994159794033087,19.0,0.0417495459611407,0.5338345541626052,38.14405464217362
6.0,628.081487447561,2.0,27.491489298420625,2,63.49721278524113,0.2722382035501357,24.0,0.4137794398002183,0.7049576217829842,70.6038335832169
5.0,586.9088653765558,9.0,3.271792954108704,2,38.74225698153817,0.5504784572171553,27.0,0.3569632473440485,0.5955046712121105,64.98541668867335
3.0,404.9950617928205,4.0,73.30139667797984,1,56.50374005011434,0.4994159794033087,7.0,0.4465454705312567,0.7820316847473131,22.23655597997418
2.0,584.2087321416394,6.0,16.346661367508787,1,25.10755446450674,0.3155918682440388,11.0,0.2702922544904201,0.8310439500130333,84.72729078896099
8.0,531.2613033319533,3.0,8.84030555941757,0,87.04452303356798,0.2426402787224038,15.0,0.3303334969846519,0.4984346415993625,12.018044843667964
8.0,699.9151813943436,2.0,1.935296578954988,1,16.862005674916112,0.8505146607219821,5.0,0.4515856414138242,0.0845684415223698,6.841514417536043
9.0,692.9700875259522,4.0,19.26975425418332,2,69.56970075181805,0.2351390900967579,14.482361076707123,0.4566916180397158,0.3376817827175495,52.19450314657109
4.0,435.9876984466845,5.0,18.004331986435872,0,75.87273521600108,0.3758677349619872,22.0,0.2152432562806817,0.0125580506063001,3.1293503103143494
7.0,439.8803393027979,7.0,29.889531830299763,1,90.99989724937588,0.7136273642662957,14.482361076707123,0.1108793269526679,0.7404156207746001,7.112021389644907
2.0,474.3561653408888,2.0,12.005609622640325,2,35.48753334621234,0.7886142823573717,14.482361076707123,0.3619913435799204,0.9794180382373509,73.76530831495167
3.0,448.9921524594504,9.0,13.014122802437903,1,44.88724726701327,0.5943881102081509,17.0,0.2461503876645241,0.0535730290869929,55.1458244398765
4.0,553.7184500333004,7.0,15.842229948441824,2,52.64818716330553,0.778825153739332,0.0,0.0916566253267128,0.8484771972342782,54.016789628655225
4.0,362.9507155316959,7.0,2.4404041386524966,2,41.69281818940765,0.4616178308931739,15.0,0.2384994483592984,0.9915105933295862,42.84587319465237
4.0,881.3843360941381,7.0,34.26485099347669,1,34.265487536752616,0.4994159794033087,15.0,0.4120047979256981,0.0622336883230962,62.15958960159883
5.0,265.42985654942913,1.0,5.545515672961628,2,9.05271744469639,0.992193210828743,7.0,0.2572529376958014,0.3688345192692287,70.95944861772864
4.0,577.3086824718755,3.0,74.18210993117685,2,49.90110980501684,0.1040792894913205,25.0,0.2058212209111306,0.7249083547946429,51.61680065121407
3.0,467.67575065423046,3.0,29.889531830299763,2,40.99752085834475,0.9986701130417608,14.482361076707123,0.4995915357691706,0.1644340016718527,18.918697852900536
5.0,544.3082587567304,7.0,68.33304627960948,0,31.06729880274825,0.2221823119417941,25.0,0.2341596599478248,0.569546119420785,75.49321187646045
5.0,492.23690136476097,4.0,2.577824841120085,1,8.578733417022711,0.2433516877125384,16.0,0.3175569279357423,0.5575671282520029,36.73566333105626
5.0,619.5384373408693,4.993817603831228,37.06072700538419,2,85.93504312105708,0.4994159794033087,10.0,0.1932915908477416,0.5596369221593858,1.2958203689380945
7.0,583.5177348722225,9.0,2.448880845880063,2,49.12234108796657,0.1624171420732482,4.0,0.1257764201938412,0.0741762151703423,43.18620107227177
10.5,787.6833607019489,5.0,24.98536795001583,2,24.580040832247864,0.8738183631406886,14.0,0.1858009052537229,0.0108051750649109,68.0218771210317
4.0,387.3484487309252,6.0,45.80221200466024,2,94.47731232001836,0.4994159794033087,24.0,0.3066549007666385,0.4201625387624628,84.30368879349054
7.0,642.7825074315615,3.0,25.275966384123493,0,13.00569357508402,0.2084241537757947,29.0,0.2163607411678642,0.4418156803382657,31.89749868073925
10.0,201.13334323816372,8.0,86.43665495123494,2,86.38063315952176,0.4752943457722659,28.0,0.2014804632617032,0.7335387428736584,31.465762569138057
2.0,541.5551077605948,1.0,39.535673120161775,0,9.9637907064975,0.3264912310969625,13.0,0.1678711487273618,0.9690137038316928,16.38244592070125
6.0,691.6391935885514,2.0,30.60919463155336,1,74.31523162149507,0.6023353253279846,5.0,0.4469196752241524,0.4372343923103305,67.67143973859625
2.0,377.3057879341212,4.0,6.764323693104272,0,16.01610294219552,0.9719100528103468,13.0,0.1547066960876815,0.2950781024340148,91.45311571592416
4.994912805696007,420.6086584976673,4.0,6.0435492056779685,2,74.98599668340653,0.0505900368565548,16.0,0.2736263768036172,0.7019125837811608,88.00343441356459
2.0,437.62943006396256,5.0,5.358633392662424,0,62.21617920127549,0.2783760702006017,17.0,0.1102989135021795,0.4004829623707534,89.94115800170958
2.0,504.7031046124266,6.0,4.123223177059952,2,93.72462610800584,0.8688321516752888,14.0,0.1497946719820187,0.6670300604948126,79.52572371851781
7.0,504.7031046124266,7.0,41.05225148782064,2,38.84598875675268,0.2255039852532514,2.0,0.1496440001568543,0.1114273681102351,76.46825532709593
3.0,621.8849458386035,4.0,62.22994443802087,0,75.62985594621448,0.679175856691174,28.0,0.2602527524869591,0.1499458773364685,97.80708136397064
0.0,301.4329209636068,2.0,18.7854980734378,0,50.212604760177,0.8283016238245379,21.0,0.4324984767699075,0.1543220974711807,19.999943384753703
8.0,631.1167468750912,4.0,71.08657996342774,1,44.10105021355075,0.0402771547685412,5.0,0.0079837256386467,0.906531812716324,75.13463581904664
4.0,759.4279929702989,4.0,86.43665495123494,2,88.06854901376929,0.0447064841785316,23.0,0.3127139327511881,0.5993909571206794,83.73644648596522
4.0,618.8561774342395,7.0,14.343379250250797,1,34.84588991536302,0.2831831067404181,7.0,0.2442117680188126,0.7466115906904439,39.04980126300449
4.0,398.843578285518,5.0,14.121890388683456,0,75.07194648333055,0.8202308457297417,12.0,0.197669622217351,0.2671018798770403,55.30340275254242
4.994912805696007,621.6356482976744,3.0,35.05294806185195,2,30.39780879681476,0.105503492740524,7.0,0.0413501853931099,0.4984346415993625,12.894053022890953
2.0,498.0104965338261,7.0,32.38021927283144,0,25.683979766639244,0.0718579336722677,26.0,0.3368626431825257,0.8421241398502783,23.27680884849024
5.0,680.1506630302946,3.0,29.254939748386025,0,85.77872276531325,0.2854929204554988,21.0,0.1431947378318036,0.8834801341522527,5.000570049796349
5.0,180.11095311579015,2.0,59.79963493329729,2,51.19196470584954,0.6542300987160922,26.0,0.2660796810773039,0.2923492818662834,56.8644708610671
2.0,349.1614066111332,2.0,8.656185052510132,1,56.331931284904826,0.9953831745542052,0.0,0.1658345612240085,0.6949557566443406,50.06403433428852
4.0,304.9705677025081,6.0,8.745079684204542,0,49.90110980501684,0.755419777754132,15.0,0.4610448986428564,0.6793697150735469,10.570890498008731
6.0,475.970091178411,1.0,29.889531830299763,1,1.9402268052026608,0.4091105262219129,2.0,0.3877435059003885,0.6032065078026086,74.42784725613905
0.0,734.4878233120357,8.0,5.198196422616429,1,28.746258992084385,0.0515293594555669,14.0,0.1776223821673603,0.7049337709842405,4.996148057146432
4.0,536.6630526700008,4.0,7.2593648083446,0,55.78954869438427,0.2021774909877589,9.0,0.3065196274948472,0.0582040157523597,73.75701502210207
6.0,543.3557539188431,4.0,0.8581383162006992,1,49.90110980501684,0.9053721496653367,11.0,0.3929230485433838,0.6210614111707246,16.296063241564084
7.0,418.166133113746,8.0,49.46676017100155,2,49.90110980501684,0.3217198837899407,14.0,0.0623352653162816,0.3384739102308879,28.30782524220848
8.0,318.31418110575066,4.0,14.997160002719092,1,21.3195418185188,0.2015531923117606,8.0,0.4889570237599777,0.3708042254197761,22.19067870507377
4.0,440.6921050504755,1.0,56.71588827531281,1,41.37184796587184,0.6313351519710402,10.0,0.3732420593548058,0.4984346415993625,22.721409913980896
5.0,505.1607226284691,4.0,48.37666252579549,1,79.85363622061726,0.865786902963891,16.0,0.2496743285937876,0.0865988354959081,81.34233615449557
6.0,569.7435258474092,2.0,2.334064825169102,1,86.37419329958564,0.8059200570567067,21.0,0.3276824000120985,0.962934762379659,43.93135726699716
5.0,533.5427161479527,7.0,16.26250322017022,0,89.89912219377182,0.3867080030567381,28.0,0.154677867018025,0.8201665242992588,87.75647249819278
5.0,409.1524822649807,6.0,29.889531830299763,1,8.333500574934071,0.0153902803134181,29.0,0.3074308767927651,0.6547707687326475,30.90085917031933
8.0,472.4048081038922,1.0,5.449746448315462,2,29.79873900832693,0.5622714785470148,6.0,0.1276901577748097,0.8527954131312735,3.138280945901417
3.0,577.9991788296929,4.0,86.43665495123494,0,76.5495739167762,0.1219111383467685,8.0,0.3171078594112285,0.0675366523154983,8.912767906895724
8.0,519.5048141776964,7.0,74.88573052138037,0,97.22564396565588,0.1431959408126117,9.0,0.3844883557251803,0.6443026420083561,99.06567792671343
6.0,506.5702027460442,7.0,5.381940910006152,0,54.72157206029539,0.731088598009422,3.0,0.217369622838196,0.3315787743712109,76.59695735392056
3.0,605.5836961834635,3.0,74.05504903090049,1,35.25015696323649,0.501497726745087,27.0,0.0062399273749901,0.0268118212019772,50.06403433428852
7.0,586.6722617249861,9.0,3.1991453165557457,1,66.20944493790553,0.5929329604856226,2.0,0.4694672228380416,0.8797536063644177,17.224031817636988
3.0,509.00404053036135,1.0,30.27906143946543,1,49.90110980501684,0.9373437772599236,24.0,0.2024622843909415,0.076140782535545,22.342755705229788
4.994912805696007,432.0275574041233,1.0,53.21788441710028,0,97.2638606813524,0.852465317080817,0.0,0.4009912977040477,0.955098306178709,30.470300040088905
6.0,618.7325542367141,3.0,1.2314069498144056,0,70.8671817660827,0.7456274778143586,0.0,0.3173970548717111,0.1180226066616096,25.022005480571785
3.0,370.8275462268315,9.0,24.06702519138184,1,5.1180580873786745,0.3462535199237688,1.0,0.0247440295014553,0.7015420826174119,37.92256369261181
3.0,612.9353136477239,1.0,25.694159435217315,0,92.09177840605912,0.2363661188226591,4.0,0.1355224542707629,0.7505963206933508,96.5084176580284
4.0,485.68011271264,3.0,6.640479923847271,2,87.09611447509798,0.277221040732623,22.0,0.4888142079039396,0.2235108286055315,54.01266895215022
6.0,497.1105607817522,8.0,10.417186999527267,1,54.19247347815972,0.933202480225078,17.0,0.0418263082881667,0.4906154764210392,92.5164394217254
7.0,369.3443401967854,4.993817603831228,8.025349210057984,2,89.93497814029828,0.7990893901260424,14.482361076707123,0.2496743285937876,0.656278505047625,28.41484429290614
1.0,288.5775896959815,1.0,25.447380197476853,0,15.19346947224084,0.531776623412898,21.0,0.4127605433616859,0.2848406649976484,29.912553040536714
6.0,489.9881310021423,6.0,86.43665495123494,0,94.74840031605152,0.4994159794033087,14.482361076707123,0.1543945937755261,0.9281060263003118,83.99501997522019
2.0,438.77499901746,7.0,11.627844738323514,2,88.58631514559441,0.8131198031574922,12.0,0.3170733334524026,0.8193341226104778,45.01540184558738
5.0,504.7031046124266,6.0,1.5392677267014228,0,9.130484986366428,0.6060788341928951,0.0,0.0788640349011372,0.2843262599305267,81.99038350458785
6.0,522.109789691523,7.0,86.43665495123494,0,45.856701723790735,0.2788233402107565,3.0,0.1558839926356038,0.5792049936793395,41.94946251577728
7.0,419.3530913613255,1.0,7.256073488425235,2,49.90110980501684,0.5932260624776289,5.0,0.113557173022176,0.5102515181940378,90.5805249299828
4.0,784.7595455144195,5.0,3.877078233649015,0,99.01722771883856,0.8356812142400988,12.0,0.2499998371162168,0.3426256186416991,58.70081217749855
8.0,476.672986860351,9.0,36.46646054272316,2,2.660814032629122,0.1954167336906942,2.0,0.4492378744451297,0.5226009870702206,37.53866846923059
3.0,504.7031046124266,3.0,0.0796468382893401,1,19.24259771792676,0.3850296695779641,18.0,0.2496743285937876,0.6254898221833723,22.06793471774866
7.0,619.0669079878636,5.0,18.73523429017538,1,9.666753083981671,0.2357528381127387,20.0,0.2013811742887451,0.0134965178285405,97.727656834896
4.0,536.5444881330625,1.0,8.824663972339682,2,95.28315908826362,0.9365499753548648,5.0,0.0878667002767863,0.8324513856009575,60.75392979657613
4.0,263.8791719550509,8.0,86.43665495123494,1,45.3847175900753,0.5523173680203609,22.0,0.1584614503666135,0.2088776486179893,17.537915731021457
3.0,746.1917932459878,3.0,9.238823188272486,1,96.201750048868,0.3073612678283167,5.0,0.032215280252972,0.530387971176197,76.7583447641555
4.0,388.5367480940189,7.0,15.00610232296504,2,60.90659074957409,0.6351273139597043,26.0,0.4796741754475228,0.4526144072775413,97.8019063462694
5.0,677.2591802072127,4.993817603831228,8.321941987150923,1,54.92020280974812,0.2417487134769961,19.0,0.1370863110414472,0.3838874590769832,21.56280401880124
6.0,552.6511044391764,5.0,29.889531830299763,1,41.33997055952572,0.0370855526654506,19.0,0.2496743285937876,0.17111658290671,95.53580971392522
8.0,545.6119501097257,5.0,29.889531830299763,0,1.1185915629634335,0.8139523808840272,29.0,0.2585492007930923,0.6430971552649964,89.88687990648782
4.994912805696007,734.3554610434117,6.0,29.889531830299763,1,98.7215715418418,0.9315203415666548,3.0,0.1423564781323609,0.9856234217872978,15.293076038067364
2.0,557.0921214662413,9.0,10.468708621334406,2,75.30620461861974,0.1562270336247748,26.0,0.3810155974294188,0.7583794463639156,25.363940643315185
5.0,650.1174301774178,8.0,29.889531830299763,0,94.343017747381,0.7629958354892412,0.0,0.4881578437886187,0.3777079689733956,28.69144807538872
4.0,564.8210603115803,9.0,10.977307059436653,0,73.20392092970678,0.3319842482672733,7.0,0.4420400710807771,0.1546430179077434,50.06403433428852
8.0,361.1827210832543,5.0,58.25423877821809,2,98.3546630773654,0.9596883860004268,24.0,0.0333723942144978,0.2937180567270334,59.65699796758823
4.0,490.65464348075386,4.993817603831228,25.21388622468065,2,46.86617034094832,0.3316458712161027,14.482361076707123,0.1648388001445741,0.7045361777252965,44.29438908251665
7.0,493.6261796942824,4.993817603831228,8.117233152332654,0,60.01747146189871,0.5345706490658819,17.0,0.0005697978787359,0.2939655678510522,12.201630015225728
3.0,450.38694460065545,7.0,12.520754932043973,2,46.27353814751916,0.4995231296382968,0.0,0.4677850991453549,0.1026990544128532,15.80848421531651
4.0,830.4698332378368,4.0,86.43665495123494,0,95.33459709768132,0.9446617607334008,25.0,0.2174227069078241,0.4632609130985008,81.70309339532504
1.0,604.7517991643901,1.0,12.558848334094924,1,68.72507779672102,0.3312745483287718,29.0,0.3176605343012558,0.4984346415993625,50.06403433428852
5.0,188.90024851669187,1.0,18.33404503005193,2,10.032235744774765,0.3599261234664793,17.0,0.301862872729517,0.6358712168910131,73.12823993225336
3.0,521.767037343408,2.0,4.863266986913375,0,72.9556874494189,0.949431720264297,24.0,0.3992669963694183,0.90975712612112,54.442956793882814
6.0,386.4050741232408,9.0,43.43010860828681,2,62.6360533127207,0.8136608309879435,23.0,0.336047387113066,0.4340451775956464,14.94946619544052
9.0,215.9544656222004,4.0,8.693667158682821,2,99.47252554296028,0.1327862515855608,7.0,0.1728642881600857,0.2194977343572735,34.42421328430938
5.0,441.2134149008872,5.0,19.60678136489928,2,80.83364718484499,0.6803169019256157,22.0,0.155864339807571,0.1235710559101483,70.8393035501746
2.0,524.6671417818488,1.0,4.823846155467284,0,49.90110980501684,0.430344448496995,29.0,0.2496743285937876,0.351927474803361,65.15967142377048
3.0,423.9600095238548,5.0,16.543430970736395,0,59.00841055380393,0.6580603779433462,5.0,0.0027854143944529,0.9248573732299962,57.42134587726693
7.0,260.7108453956015,5.0,33.00429794911692,0,41.35322782808535,0.466916154426154,3.0,0.2284526388556487,0.3402464259589741,50.06403433428852
1.0,610.9452176080482,7.0,12.203398091645605,0,11.862607061932309,0.1603409734739441,29.0,0.1465601505717781,0.3188403024727477,59.303863230597045
4.0,584.9267977468302,7.0,9.600403588956558,2,52.47049221434425,0.4994159794033087,20.0,0.4750539493944795,0.6690771793143769,38.53300469306332
9.0,547.0998036260988,3.0,29.889531830299763,0,84.46440659175806,0.3537650330730642,22.0,0.1123999848265346,0.6820835687164849,12.813866769883331
5.0,415.7762607575351,7.0,43.440830756816986,1,57.621637695726,0.8963286960363614,19.0,0.3051610776336853,0.868266541405133,5.083923008005764
4.994912805696007,526.2702622022779,9.0,2.1580070705885754,1,15.564580342035006,0.2030936151621455,7.0,0.2434155788617316,0.8210262794539528,15.148094342708184
9.0,475.2962489075558,5.0,34.3349968543821,2,59.23300410296173,0.6824206036166924,29.0,0.3021206703141253,0.5585600332492143,73.80649892756479
4.0,613.4601039283988,2.0,3.8853355688529407,2,46.26336494876208,0.4547970400463337,19.0,0.1909169937956683,0.5517248180618016,80.574641614919
7.0,412.3655001663562,6.0,29.889531830299763,0,90.58771324960188,0.7196624499495312,1.0,0.2496743285937876,0.2894436853528936,2.5771551310026286
2.0,359.83743511283456,1.0,2.925941888297047,0,92.73688842677672,0.9184217012085922,16.0,0.0761513683337108,0.1613170879086908,66.1146725123237
7.0,440.9957280505638,6.0,26.536050217421543,0,19.07615336934826,0.3077652143273937,16.0,0.1765362365541284,0.4951401589112369,10.63985658682559
5.0,517.3184935027494,2.0,86.43665495123494,0,6.880018588120662,0.928759867014021,5.0,0.0770139967956093,0.5866220402051578,38.957217050267545
7.0,231.62808032662463,1.0,29.889531830299763,1,72.336856044246,0.3957184936336474,23.0,0.145866038390807,0.9500801494834428,26.31688467269841
6.0,510.1870804288389,1.0,37.71254727179329,0,17.467367311520675,0.4994159794033087,26.0,0.198955647234007,0.1034652228120815,91.25557929536906
3.0,570.1886431273241,5.0,9.444678668504032,0,20.311488457312,0.5470823498699157,12.0,0.1007367739341001,0.4984346415993625,85.17341461941272
6.0,296.0059745997978,1.0,21.62441219980215,1,0.8870359782784942,0.2270406635589746,17.0,0.4214759936600623,0.5379307415606306,50.06403433428852
4.994912805696007,563.6506917119749,5.0,29.889531830299763,0,59.64094144098837,0.5127435579237092,16.0,0.423945700514317,0.5832129424780789,18.69863490073367
4.0,552.9831256954687,1.0,50.154325853084885,2,96.71496467807265,0.3892038854134311,25.0,0.3439735774272993,0.7978256722106443,73.33228659483967
6.0,794.1380810457088,6.0,36.09634800676454,2,79.15209216629697,0.949679061585015,16.0,0.4958639466019712,0.9272704254215752,95.8001117568078
8.0,558.8653247474151,1.0,68.93263481905761,1,11.138159191117058,0.0542156421997805,11.0,0.2632384759773901,0.4984346415993625,49.96872020427968
4.994912805696007,603.6364797342869,6.0,14.888054873534688,2,0.4899737650535307,0.9697136144769458,13.0,0.1597753085884457,0.4488185592349436,86.88348057923892
6.0,666.7634894250383,2.0,43.695680620411856,1,12.246765775635426,0.5915122708473122,4.0,0.2569352582630713,0.4984346415993625,72.88596322051713
5.0,611.6866231887539,1.0,3.269092193769199,0,20.424229078697365,0.4662101819732057,22.0,0.1303579408270458,0.2026322308989138,3.484894000426864
6.0,361.74009388898367,6.0,20.39517814478307,2,49.90110980501684,0.0556250677644564,4.0,0.2806228334429889,0.1523111435545595,74.49508599535196
5.0,676.6991733215477,2.0,6.459382499323398,1,84.63274909454223,0.0689985089042609,12.0,0.1432246024700701,0.4984346415993625,44.7198722704791
3.0,256.25165670502884,4.0,21.77548349069877,2,49.90110980501684,0.2778494608424131,4.0,0.0361530558480063,0.331323715347415,85.90653630309163
6.0,474.94794680532624,9.0,27.14233534983892,1,53.6261128151841,0.0823999941757304,14.482361076707123,0.1298766543188527,0.7408351811347516,81.80654144286163
6.0,726.5001271401749,8.0,3.086949705248313,2,11.714034612228485,0.604563737917422,29.0,0.006902011135857,0.4649446006018687,3.233571570536109
2.0,498.8017307340062,3.0,12.061127867058792,2,9.780229695867714,0.2192541360490262,11.0,0.4665168585650596,0.5508813500341694,40.977965262403934
7.0,464.32186143568873,8.0,2.02055123948294,2,54.869089526795634,0.6519942003547966,0.0,0.3159437807941613,0.4679371206643404,98.37864344248317
9.0,409.53403102039823,6.0,3.176050988704825,0,81.17047549125375,0.1960115343289467,4.0,0.1764268295277799,0.1391714249191602,50.06403433428852
8.0,397.3357082746867,8.0,26.710380757380896,2,66.29850139111349,0.3690041612655474,3.0,0.3545271312379727,0.9118506612367756,59.95231238593443
7.0,427.23439737831393,2.0,86.43665495123494,1,49.90110980501684,0.8612328798890326,3.0,0.2075216055747306,0.9964580709211271,38.5244766652787
6.0,359.94641592913024,3.0,54.8477300696597,2,2.990239020358243,0.4994159794033087,14.482361076707123,0.434160303485149,0.4984346415993625,46.38701396673311
2.0,591.5762086127222,8.0,46.82570985817533,0,67.17772615122263,0.2352295555946424,1.0,0.1760146324226424,0.4984346415993625,86.45992236257246
5.0,557.2111409533842,4.0,5.602498555537487,0,88.57009041579926,0.4182572192367744,13.0,0.2570128772014882,0.4984346415993625,71.49244701878136
6.0,645.4342753714704,5.0,50.91522128892386,0,80.90402174100434,0.4235456496086662,3.0,0.2717723608855424,0.3229554801381342,1.7805642493232132
2.0,779.8702871639529,2.0,13.79961806494914,2,0.9535873612995682,0.4994159794033087,6.0,0.329007294458114,0.8081773837720777,7.929831614305161
4.0,612.0810977728003,8.0,15.490065460349069,2,49.90110980501684,0.634824630190606,19.0,0.3018506325554837,0.2161415388000742,95.29316682820568
6.0,504.7031046124266,6.0,18.601184889193267,1,17.12357877100755,0.8983259567962788,23.0,0.1993321208222964,0.7024486746668458,82.29591966987724
7.0,504.7031046124266,4.993817603831228,0.7516707435518104,1,9.278901311385024,0.6855255729277772,15.0,0.0526941365116368,0.544560223448483,55.12035729152954
4.994912805696007,751.4363973334176,8.0,35.728325811494955,1,87.25913196211138,0.5160720471662663,19.0,0.0307518821051835,0.5975209330683116,77.32472173786591
7.0,623.5173969868263,4.0,26.814822884502387,1,44.433028307444665,0.5037785843232014,18.0,0.0488465311833178,0.3635951847608012,79.16326855509692
5.0,526.7050431356784,5.0,86.43665495123494,2,57.77323673981645,0.4637123091813385,14.482361076707123,0.2496743285937876,0.6644755888516177,65.31761914474465
10.0,452.9921771342562,4.993817603831228,56.9070826106303,2,80.43857656672692,0.328871825168039,17.0,0.035826423446843,0.2055222051270215,83.21781440983678
3.0,500.80488718093886,3.0,4.885526222956253,1,79.77327426635074,0.1942717351664473,11.0,0.4931285892818808,0.5779894726757933,41.985105768385225
7.0,545.0740160175959,4.0,51.79391289461106,1,49.90110980501684,0.2709575448351314,29.0,0.0491968083766798,0.183919471062502,93.72323228375986
4.0,311.1402564142682,7.0,5.282694743477826,1,56.03802709871335,0.8367750373861109,4.0,0.0148876884319433,0.4984346415993625,75.09873927510145
4.0,400.4095579153523,8.0,32.65531163028373,1,99.25958678448032,0.6058865066476896,8.0,0.0711912986682959,0.9918451602829615,38.174530167651
5.0,375.5040196377966,6.0,18.788662754772545,2,65.26074742467326,0.7494038777415398,2.0,0.4006890322221909,0.8414792215625979,25.437768879060407
8.0,488.3615937761331,1.0,52.76495793250845,2,75.99234205670203,0.5223661283744996,21.0,0.3449072516462605,0.2290927140612091,24.8937090038563
5.0,293.3854491562596,6.0,77.68839905997191,2,16.53566678140759,0.9327836809009844,28.0,0.4057301356479725,0.0665422532882078,37.2982175407936
4.994912805696007,470.3477196280739,5.0,1.3288092390662072,2,37.42926803171179,0.070290621923163,25.0,0.2763274444460518,0.0102590716430703,97.90236727079464
6.0,341.9618808462759,1.0,43.2368075489563,2,95.66333747493243,0.9043945563472898,16.0,0.4280741099332456,0.9751079387932986,49.06966777069497
7.0,549.2555195662281,8.0,29.26678550485818,2,57.21325286924219,0.5783149301378532,29.0,0.2938800169027201,0.316477397119424,41.77151214470798
7.0,676.8394560824695,3.0,7.532744475766532,0,46.56305415577938,0.1210491152483057,24.0,0.1953177523182293,0.4239434185957355,11.01344378050092
8.0,749.8312966339296,6.0,49.64818360015327,0,88.6668324372675,0.7139562591820903,4.0,0.226403675188187,0.6723710574593917,11.135958872385832
6.0,197.11484395073524,5.0,86.43665495123494,0,23.28789303318135,0.1626076828773429,18.0,0.1731472356732175,0.7427979314233477,80.96294538183959
5.0,468.926584602943,4.0,68.5567524349685,0,19.19852405792579,0.2598000057160486,8.0,0.0265767058664539,0.9857868240669816,22.48440910981344
5.0,736.502384333517,7.0,86.43665495123494,0,91.66315624106603,0.2266754621773937,15.0,0.2025354872723201,0.4013575323942159,2.696344458772016
4.0,504.7031046124266,4.0,5.64133429182661,1,66.14727520169149,0.6706697197612814,20.0,0.1498357802915298,0.4954772800044761,50.06403433428852
8.0,515.2925868599212,4.0,44.3536023243064,0,66.56543763805729,0.223612366942053,19.0,0.2269444668194507,0.8428223147868996,0.0573178084304681
8.0,781.7677923421904,4.0,29.889531830299763,2,92.13880935748836,0.6773900448424299,9.0,0.3615132718960405,0.2814581042773495,81.02285425203138
5.0,311.80117916599204,4.0,6.941217416912735,0,73.29530829112254,0.4055392144663395,8.0,0.4999782746380385,0.6532315550407735,68.60450188623255
4.0,509.5336868847912,8.0,13.384467184122473,1,5.959267353611342,0.4559897257590196,19.0,0.3907657066965787,0.2312028417925569,13.43318507515484
2.0,435.15205634427,5.0,24.13725218719854,0,61.54507776305608,0.94556215719407,16.0,0.0278047208434034,0.6552073026158364,53.20775659162133
5.0,496.7035544248408,1.0,13.993801648648873,1,49.90110980501684,0.5436199405191362,3.0,0.3791341340238033,0.4489201801557514,26.65827564816092
7.0,579.509269392203,7.0,10.308529195631197,0,40.41594502417249,0.6423734062279184,27.0,0.290346815563379,0.3299211823017651,24.292920440153065
8.0,504.4056437977528,7.0,20.62547661402876,0,80.40164197716115,0.8669157491638902,1.0,0.0597473762834422,0.4511035837913816,57.31705452360936
9.0,595.6146289338639,3.0,3.1829151613431472,0,81.30227430694893,0.2160819878396219,0.0,0.0046126081887442,0.0307594083448284,54.577501122787496
5.0,704.4218501463536,4.993817603831228,12.526751689710231,0,42.51935729656239,0.6589616437800169,18.0,0.0777188903235621,0.267751447061197,73.78410013077139
4.0,695.4910058850942,1.0,27.656163783989783,1,11.143161927714573,0.3132189975611221,5.0,0.2316443353291181,0.9222529702543713,44.32740118318825
3.0,510.1162866705354,2.0,12.716790940230036,2,88.36438551934637,0.1997250566992517,24.0,0.3350696655598936,0.4984346415993625,28.469378825353708
